num_rows,day_of_week,week_of_month,holiday,temperature_2m,precipitation,a_1,a_2,a_3,a_4,a_5,f_2,f_3,f_4,f_5,STL_trend_daily,STL_seasonal_daily,STL_residual_daily,STL_trend_semi_daily,STL_seasonal_semi_daily,STL_residual_semi_daily,STL_trend_semi_weekly,STL_seasonal_semi_weekly,STL_residual_semi_weekly,hw_168,hw_24,lagged_demand_1,lagged_demand_2,lagged_demand_3,lagged_demand_4,lagged_demand_5,lagged_sum_passenger_count_1,lagged_sum_passenger_count_2,lagged_sum_passenger_count_3,lagged_sum_passenger_count_4,lagged_sum_passenger_count_5,lagged_sum_trip_durations_1,lagged_sum_trip_durations_2,lagged_sum_trip_durations_3,lagged_sum_trip_durations_4,lagged_sum_trip_durations_5,lagged_Bronx_1,lagged_Bronx_2,lagged_Bronx_3,lagged_Bronx_4,lagged_Bronx_5,lagged_Manhattan_1,lagged_Manhattan_2,lagged_Manhattan_3,lagged_Manhattan_4,lagged_Manhattan_5
10.0,7,1,1,10.2935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.491016732738556,-0.3407273244144228,5.849710591675867,5.751616287208993,1.4509537224100126,2.7974299903809943,6.420104334355189,0.05843302179036512,3.521462643854445,8.52048936571004,4.757648406226779,13.0,4.0,7.0,10.0,10.0,14.0,4.0,7.0,13.0,10.0,283.0,83.0,201.0,231.0,174.0,8.0,3.0,5.0,5.0,8.0,4.0,1.0,2.0,2.0,1.0
2.0,7,1,1,10.7435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.4917630594944,-3.323057883278318,0.8312948237839182,5.32624084724964,-0.8443069083172773,-2.4819339389323622,6.414253176594898,-2.334797918336546,-2.079455258258352,6.496154355901551,3.3243941192058584,10.0,13.0,4.0,7.0,10.0,14.0,14.0,4.0,7.0,13.0,276.0,283.0,83.0,201.0,231.0,5.0,8.0,3.0,5.0,5.0,3.0,4.0,1.0,2.0,2.0
2.0,7,1,1,11.0935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.502454139787462,-4.530609296542799,2.0281551567553375,4.844175778421029,0.42795656551062483,-3.272132343931654,6.408407891305493,-1.9276818019874642,-2.4807260893180287,5.583906688130281,2.2083641768378293,2.0,10.0,13.0,4.0,7.0,2.0,14.0,14.0,4.0,7.0,50.0,276.0,283.0,83.0,201.0,1.0,5.0,8.0,3.0,5.0,0.0,3.0,4.0,1.0,2.0
3.0,7,1,1,11.3435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.529887696640396,-4.8757886062573785,3.345900909616983,4.336962033649158,-1.6135174259383165,0.2765553922891586,6.402567582870648,-0.9206142823778152,-2.481953300492833,5.056275489485603,1.5614140264986631,2.0,2.0,10.0,13.0,4.0,7.0,2.0,14.0,14.0,4.0,10.0,50.0,276.0,283.0,83.0,2.0,1.0,5.0,8.0,3.0,0.0,0.0,3.0,4.0,1.0
4.0,7,1,1,11.3435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.578333196298455,-5.884081286142914,5.305748089844459,3.8454817179670897,-1.7080007123770609,1.862518994409971,6.396731451140688,-3.513387258221089,1.1166558070804005,4.388280553246436,0.8949366923203694,3.0,2.0,2.0,10.0,13.0,4.0,7.0,2.0,14.0,14.0,81.0,10.0,50.0,276.0,283.0,2.0,2.0,1.0,5.0,8.0,0.0,0.0,0.0,3.0,4.0
3.0,7,1,1,11.0435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.634808558041086,-5.51359788539753,3.8787893273564444,3.40105734762647,0.817096046438019,-1.218153394064489,6.390898769289976,-3.906311266872461,0.515412497582485,3.9937151256115406,0.4544361129150891,4.0,3.0,2.0,2.0,10.0,6.0,4.0,7.0,2.0,14.0,118.0,81.0,10.0,50.0,276.0,2.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0
1.0,7,1,1,9.643499,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.543517312459164,-6.299698154266865,2.7561808418077014,3.0278605973712915,-0.8787930024955014,-1.14906759487579,6.385068786393376,-4.899159878774811,-0.48590890761856453,3.956617807432737,0.300913757793714,3.0,4.0,3.0,2.0,2.0,4.0,6.0,4.0,7.0,2.0,41.0,118.0,81.0,10.0,50.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0,7,1,1,6.1435003,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.444246673185513,-4.527811859919616,1.083565186734103,2.742170102006599,0.23697710315029719,-1.9791472051568961,6.379240725765376,-4.6919810759543585,-0.6872596498110175,3.206228145561588,0.30511911599115393,1.0,3.0,4.0,3.0,2.0,2.0,4.0,6.0,4.0,7.0,18.0,41.0,118.0,81.0,10.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
2.0,7,1,1,5.0935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.335549206685176,-3.7463353466996567,1.4107861400144808,2.551141903595902,1.3428981362902905,-1.8940400398861925,6.373413818602842,-3.6847846208537236,-0.6886291977491181,3.1239433735501443,0.17581611717231116,1.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,6.0,4.0,14.0,18.0,41.0,118.0,81.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0
1.0,1,1,1,4.0435004,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.217546095707624,-3.709017558637285,0.4914714629296615,2.4794788070101457,-0.5139629120409507,-0.9655158949691951,6.367587316756022,-4.477584133513029,-0.8900031832429924,2.9535194398761373,-0.21989716051879338,2.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,4.0,6.0,22.0,14.0,18.0,41.0,118.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
3.0,1,1,1,3.8435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.092017925213205,-0.5728152515219399,-0.5192026736912649,2.535918366473803,-0.07257807615893822,0.5366597096851353,6.361760495763128,-4.870157135135236,1.5083966393721084,2.2831668077348732,-0.02932273956819742,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,5.0,22.0,14.0,18.0,41.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
1.0,1,1,1,3.0435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.9632442561436694,-0.6225138199925,-2.340730436151169,2.6897238409301667,-0.3580219475628588,-1.331701893367308,6.355932644321019,-6.663036869250976,1.3071042249299571,1.5882998220124378,-0.034840182126503194,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,48.0,5.0,22.0,14.0,18.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,1,1,1,5.5435004,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.8369428942282164,1.8344873632704806,-2.671430257498697,2.9185169584136372,1.4807922815107775,-1.3993092399244147,6.350103001762094,-5.6557349757128765,2.3056319739507822,1.971395511001096,0.6101254194463159,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,11.0,48.0,5.0,22.0,14.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1,1,1,6.2935004,1.1,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.718395500296456,4.979377987805558,-5.697773488102014,3.2115793233871357,1.3830439613044776,-1.5946232846916133,6.344270740210873,-3.0485543384951974,-0.2957164017156755,2.924159983673187,1.5566651067459163,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,57.666666666666664,11.0,48.0,5.0,22.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
3.0,1,1,1,6.4435,0.1,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.6117519165386565,5.933499253658451,-6.5452511701971074,3.5617111403020805,-0.7328170256273281,0.17110588532524762,6.3384349560897135,-1.241288334899086,-2.0971466211906273,7.299073075908,4.656784237367667,3.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,57.666666666666664,57.666666666666664,11.0,48.0,5.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
5.0,1,1,1,5.7935004,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.520112364293424,4.069111740567452,-2.589224104860876,3.9380390665194622,0.9742845935002724,0.0876763399802658,6.332594744708493,0.16585776547197612,-1.4984525101804698,10.307093871749998,7.845664208592059,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,57.666666666666664,57.666666666666664,57.666666666666664,11.0,48.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0
3.0,1,1,1,4.5435004,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.445837725907341,4.084564394398102,-4.5304021203054425,4.28554606590887,-1.1147586686461388,-0.17078739726273184,6.326749261994179,1.5727802740059529,-4.899529536000132,9.161498059546709,7.801975041815071,5.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,169.0,57.666666666666664,57.666666666666664,57.666666666666664,11.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0
2.0,1,1,1,4.8435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.3903722734163755,3.963951016130341,-5.354323289546716,4.56286770033725,-1.5394466194254532,-1.0234210809117972,6.320897743650104,0.7800743292446813,-5.100972072894785,9.053462232583662,8.691802920092892,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,97.0,169.0,57.666666666666664,57.666666666666664,57.666666666666664,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0
9.0,1,1,1,3.6435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.3541990610207595,6.275147533773599,-0.6293465947943586,4.746722819820141,0.43979692185351177,3.813480258326347,6.315039593058567,3.9874522877583853,-1.3024918808169526,8.27031075060647,9.452553313852754,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,96.0,97.0,169.0,57.666666666666664,57.666666666666664,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0
5.0,1,1,1,3.8435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.3363995765472474,4.873533432630817,-3.209933009178064,4.828614353362666,-1.0841051869044327,1.2554908335417663,6.309174386109929,0.994632581988538,-2.303806968098468,7.263540540090162,8.144465358744913,9.0,2.0,3.0,5.0,3.0,9.0,2.0,3.0,5.0,3.0,209.0,96.0,97.0,169.0,57.666666666666664,8.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0
5.0,1,1,1,3.6935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.336003420845723,2.85321575720294,-1.189219178048663,4.81475768924677,-0.1688299145834785,0.3540722253367088,6.303301781728709,-2.3979856398859094,1.0946838581572012,7.781222201634837,7.853008804670849,5.0,9.0,2.0,3.0,5.0,6.0,9.0,2.0,3.0,5.0,95.0,209.0,96.0,97.0,169.0,5.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
10.0,1,1,1,5.5435004,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.357176838482442,3.2050213875012945,3.4378017740162634,4.716243952500443,0.5170746513849018,4.766681396114654,6.297421502206823,4.008914636000865,-0.3063361382076879,6.763938859624084,6.948796057273212,5.0,5.0,9.0,2.0,3.0,5.0,6.0,9.0,2.0,3.0,129.0,95.0,209.0,96.0,97.0,2.0,5.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0
4.0,1,1,1,5.6935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.407910637111094,1.0228227585584384,-0.4307333956695323,4.54018072577287,-0.6684786423117752,0.128297916538906,6.291533261801858,-1.9837999926190486,-0.3077332691828092,3.8776675401412426,4.106779653626134,10.0,5.0,5.0,9.0,2.0,13.0,5.0,6.0,9.0,2.0,287.0,129.0,95.0,209.0,96.0,6.0,2.0,5.0,8.0,1.0,3.0,1.0,0.0,1.0,0.0
7.0,1,1,1,6.3435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.496889434889099,-0.44317510209933886,3.94628566721024,4.30059609035799,0.22239387968378493,2.477010029958225,6.285636780886087,0.02331597454217384,0.691047244571739,2.052272318230913,4.386181807999208,4.0,10.0,5.0,5.0,9.0,4.0,13.0,5.0,6.0,9.0,127.0,287.0,129.0,95.0,209.0,1.0,6.0,2.0,5.0,8.0,1.0,3.0,1.0,0.0,1.0
6.0,1,1,1,7.1935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.6276875830588144,-0.9377916771535492,3.3101040940947346,4.017545329344737,0.07010732427818762,1.912347346377075,6.279731789025644,0.23033566818113882,-0.5100674572067829,1.5324836389190508,2.872658623407448,7.0,4.0,10.0,5.0,5.0,7.0,4.0,13.0,5.0,6.0,337.0,127.0,287.0,129.0,95.0,0.0,1.0,6.0,2.0,5.0,3.0,1.0,3.0,1.0,0.0
3.0,1,1,1,8.6935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,3.798615631133226,-0.5429030633229021,-0.25571256781032403,3.7075088999351773,1.520247246558072,-2.2277561464932494,6.273818007488608,-2.9626619626077497,-0.3111560448808586,0.4214002732004669,1.6382082545987842,6.0,7.0,4.0,10.0,5.0,6.0,7.0,4.0,13.0,5.0,204.0,337.0,127.0,287.0,129.0,3.0,0.0,1.0,6.0,2.0,2.0,3.0,1.0,3.0,1.0
3.0,1,1,1,10.143499,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.00544083073785,-3.170895988304589,2.165455157566739,3.3784025204239487,1.3009775923325242,-1.679380112756473,6.267895172228856,-1.555569208168242,-1.7123259640606143,-0.17125029713980233,0.9694135062490965,3.0,6.0,7.0,4.0,10.0,3.0,6.0,7.0,4.0,13.0,40.0,204.0,337.0,127.0,287.0,3.0,3.0,0.0,1.0,6.0,0.0,2.0,3.0,1.0,3.0
1.0,1,1,1,11.1935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.240734886737442,-4.328663237264004,1.0879283505265613,3.036333697439011,-0.6444154208819972,-1.3919182765570137,6.261963045762022,-5.14842162058496,-0.11354142517706212,-1.0857438202951597,0.19514735594972765,3.0,3.0,6.0,7.0,4.0,4.0,3.0,6.0,7.0,4.0,59.0,40.0,204.0,337.0,127.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0
1.0,1,1,1,11.6935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.495479196662752,-4.4796860215300125,0.9842068248672602,2.706895263110659,1.470212078179959,-3.177107341290618,6.2560214418736875,-4.941435663448766,-0.3145857784249211,-2.0486997837012595,-0.5204942649417381,1.0,3.0,3.0,6.0,7.0,2.0,4.0,3.0,6.0,7.0,26.666666666666668,59.0,40.0,204.0,337.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0
1.0,1,1,1,11.9435,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,4.75860405374927,-5.262144510786398,1.5035404570371282,2.4516718344181974,-0.6332083854528614,-0.818463448965336,6.250070196715656,-4.7344751001431264,-0.5155950965725298,-2.6879500760066595,-0.931426300745823,1.0,1.0,3.0,3.0,6.0,2.0,2.0,4.0,3.0,6.0,26.666666666666668,26.666666666666668,59.0,40.0,204.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0
1.0,1,1,1,10.5935,0.0,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,5.018901079755766,-4.901731813877138,0.8828307341213719,2.3390257433103536,-1.396397183876878,0.057371440566524434,6.244109165645859,-4.727514915000667,-0.5165942506451922,-2.25229327421889,-0.8703063826750648,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,26.666666666666668,26.666666666666668,26.666666666666668,59.0,40.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
1.0,1,1,1,9.5435,0.1,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,5.266198392567883,-5.626358001340806,1.360159608772923,2.4292772876818782,0.044833519822534404,-1.4741108075044127,6.2381382301240045,-4.7205811531100705,-0.5175570770139339,-2.096397168585656,-0.6754062713987095,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,26.666666666666668,26.666666666666668,26.666666666666668,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.0,1,1,1,8.4935,0.1,3911.0,1530.0294425749116,1530.0294425749116,371.3199442423318,371.3199442423318,-0.04166666666666667,0.04166666666666667,0.036290322580645164,-0.036290322580645164,5.493487328869376,-3.825825672295501,-0.6676616565738751,2.762072935082933,-1.232969961644485,-0.5291029734384485,6.232157299766294,-4.713674126958919,-0.5184831728073753,-2.2520497787529674,-0.7212629864411659,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,13.0,5.0,26.666666666666668,26.666666666666668,26.666666666666668,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
